name,price,rating,zip code,latitude,longitude,review count,competitors,subway_around,target1,target1_norm,target2,target2_norm,target3,target3_norm
Luu's Baguette,1,4.0,10010.0,40.7411231994629,-73.9830856323242,427,50,13,357.4125,0.06720101870588341,4270,0.0927094668117519,4.0,0.75
Royal Seafood Restaurant,2,3.0,10013.0,40.7174,-73.9977,205,222,8,253.6233333333333,0.056615252314560695,2050,0.04439608269858542,3.0,0.5
ChaamLex,2,4.0,10010.0,40.7400681,-73.98452490000001,128,44,9,186.4125,0.04976021914026224,1280,0.02763873775843308,4.0,0.75
Tu DO Restaurant,1,4.0,10013.0,40.7178239198064,-73.9953305925527,266,228,5,109.6233333333333,0.04192826320666918,2660,0.05767138193688792,4.0,0.75
Xing Wong BBQ,1,3.5,10002.0,40.713546165720295,-73.99357236921792,25,215,3,-109.5,0.019579221470894546,250,0.005223068552774755,3.5,0.625
Grace Wok,2.5,2.5,10029.0,40.788975,-73.943275,3,24,0,-45.77428571428572,0.02607879696816463,30,0.0004352557127312296,2.5,0.375
China Moon Restaurant,1,4.5,7650.0,40.8424225,-74.0010605,13,5,0,10.5,0.03181837906080414,130,0.0026115342763873774,4.5,0.875
Happy Lucky Restaurant,2,3.0,10013.0,40.717659000000005,-73.9955597,71,227,4,-14.376666666666694,0.029281133697095937,710,0.015233949945593036,3.0,0.5
Mee Noodle Shop and Grill,2.5,4.0,10016.0,40.744396,-73.981475,1,59,16,-57.42250000000001,0.02489076088246552,10,0.0,4.0,0.75
Kam Sing,1,3.0,11211.0,40.714324,-73.96125699999999,39,11,0,36.5,0.03447019653861789,390,0.008269858541893362,3.0,0.5
The Bao Shoppe,1,4.0,10002.0,40.7143451,-73.9905184,109,203,4,-25.5,0.028146631783831262,1090,0.0235038084874864,4.0,0.75
Sampan Chinese Restaurant,1,3.5,11103.0,40.7644,-73.9148699,58,9,0,55.5,0.036408063157020235,580,0.012404787812840044,3.5,0.625
Golden Fried Dumpling,1,3.5,11201.0,40.6925117969513,-73.98436971008779,307,5,27,304.5,0.061804315156082645,3070,0.06659412404787812,3.5,0.625
No. 1 Chinese Restaurant,1,3.5,7086.0,40.767340000000004,-74.02903,21,3,0,18.5,0.03263432290013145,210,0.004352557127312296,3.5,0.625
Franchia Vegan Cafe,2,4.0,10016.0,40.7474712051298,-73.98124234087629,700,58,9,1340.0775,0.16742595031495436,7000,0.15212187159956475,4.0,0.75
Dragon Land Bakery,1,3.5,10013.0,40.717323,-73.999931,163,218,15,6.623333333333306,0.03142298627533011,1630,0.0352557127312296,3.5,0.625
MRS. AN,1,4.0,10029.0,40.7874046,-73.9482732,18,24,5,-35.27428571428572,0.02714972325728172,180,0.0036996735582154514,4.0,0.75
Plump Dumpling,1,2.5,10003.0,40.730396999999996,-73.9861,252,54,5,65.49714285714282,0.037427701547665324,2520,0.054624591947769315,2.5,0.375
China Sea,1,2.5,10040.0,40.86477,-73.92718,8,2,7,-65.64,0.024052633570006504,80,0.0015233949945593036,2.5,0.375
No Pork Halal Kitchen,1,4.0,11217.0,40.68332,-73.97936,90,5,5,87.5,0.03967183851432946,900,0.01936887921653972,4.0,0.75
Jean-Georges,4,4.5,10023.0,40.769112274329295,-73.9814290717583,1588,21,16,6349.5,0.6783518787477785,15880,0.34537540805223066,4.5,0.875
Yap Express Corporation,1,3.5,10022.0,40.7575340270996,-73.9703369140625,3,44,16,-174.127,0.012987721157868818,30,0.0004352557127312296,3.5,0.625
M&J Asian Cuisine,2,3.5,10009.0,40.7292851717997,-73.9780369922164,22,31,0,-74.7725,0.023121182680924425,220,0.0045701849836779105,3.5,0.625
Ajisai Japanese Fusion,2,3.5,10065.0,40.763763,-73.96674300000001,126,33,16,44.17142857142858,0.03525262839882996,1260,0.02720348204570185,3.5,0.625
Ten-Tan Chinese Restaurant,2.5,3.0,10034.0,40.8642578,-73.9192581,6,2,4,12.5,0.03202236502063597,60,0.001088139281828074,3.0,0.5
Qi,2,3.5,10036.0,40.7577638,-73.9895813,1008,51,14,1948.6744444444444,0.22949856624656273,10080,0.2191512513601741,3.5,0.625
Hiro Sushi,2,2.0,10069.0,40.777753127851604,-73.9881146585633,72,6,0,64.0,0.037275003486305504,720,0.01545157780195865,2.0,0.25
Sunny Wok Chinese Restaurant,2.5,4.5,7087.0,40.75914,-74.04298,4,4,0,7.5,0.0315124001210564,40,0.0006528835690968443,4.5,0.875
Hang Lung Chinese Restaurant,2.5,2.0,10040.0,40.8552132,-73.9292068,2,1,2,-68.64,0.023746654630258764,20,0.0002176278563656148,2.0,0.25
No.1 Chinese Restaurant,1,2.5,11102.0,40.76715,-73.92144,48,14,4,45.5,0.035388133357861104,480,0.010228509249183896,2.5,0.375
Demo One,1,3.5,11103.0,40.76332,-73.91379,6,8,0,3.5,0.031104428201392746,60,0.001088139281828074,3.5,0.625
Rickshaw Dumpling Truck,1,2.5,10004.0,40.7058343291283,-74.0083741396666,141,19,15,76.76666666666667,0.03857711386323199,1410,0.030467899891186073,2.5,0.375
Wing Huang Resturaunt,2.5,1.0,10013.0,40.7181399630807,-74.0006024390459,1,213,15,-153.8766666666667,0.015053112998826031,10,0.0,1.0,0.0
A Plus Chinese,2,3.0,10002.0,40.71713,-73.99238000000001,6,227,3,-122.5,0.018253312731987673,60,0.001088139281828074,3.0,0.5
Sun Wah Restaurant,1,3.5,11106.0,40.756608,-73.930066,31,9,3,28.5,0.03365425269929058,310,0.006528835690968444,3.5,0.625
Topaz Thai Authentic,2,3.5,10019.0,40.7644157409668,-73.9789047241211,665,30,18,1183.75,0.1514816427471494,6650,0.14450489662676821,3.5,0.625
Yuba,3,4.0,10003.0,40.7305450439453,-73.9900436401367,316,54,10,761.4971428571428,0.10841481556914095,3160,0.06855277475516866,4.0,0.75
A-Pou's Taste Cart,1,3.5,10005.0,40.70865,-74.01011,27,25,51,24.5,0.03324628077962693,270,0.0056583242655059846,3.5,0.625
Dim Sum Go Go,2,3.5,10038.0,40.7132415735622,-73.9977319419107,651,214,0,1252.5,0.15849366011636845,6510,0.14145810663764963,3.5,0.625
Great Wall,1,4.0,7302.0,40.717116299999994,-74.0539207,8,1,0,5.5,0.031308414161224575,80,0.0015233949945593036,4.0,0.75
A La Saigon,1,3.5,10038.0,40.7090402,-74.0093809,143,26,44,93.5,0.04028379639382494,1430,0.0309031556039173,3.5,0.625
Ugly Kitchen,2,4.0,10003.0,40.7266856651479,-73.98621789814759,476,51,0,765.4971428571428,0.10882278748880461,4760,0.10337323177366703,4.0,0.75
Green Garden,1,3.5,7030.0,40.7513466,-74.02683259999999,32,3,0,29.5,0.033756245679206494,320,0.006746463547334059,3.5,0.625
Cha Pa's Noodles and Grill,2,3.5,10019.0,40.7637,-73.98615,424,46,14,701.75,0.1023210264276792,4240,0.09205658324265506,3.5,0.625
J J Chan's Garden,2,3.5,11370.0,40.758709,-73.89224240000001,96,1,0,189.5,0.05007512246575262,960,0.020674646354733407,3.5,0.625
Fortune House,2,3.0,11201.0,40.698440600000005,-73.9927368,84,1,3,165.5,0.0476272909477707,840,0.018063112078346027,3.0,0.5
Lichee Nut,1,3.0,11201.0,40.694149017334,-73.9928207397461,211,3,12,208.5,0.05201298908415497,2110,0.04570184983677911,3.0,0.5
A-Pou's Taste,1,3.5,10003.0,40.7298465974426,-73.9914308802866,29,55,10,-157.50285714285718,0.014683267026416659,290,0.006093579978237214,3.5,0.625
Ajisai Japanese Restaurant,2,3.5,10036.0,40.7594744,-73.9920708,397,44,6,726.6744444444445,0.10486314478931673,3970,0.08618063112078346,3.5,0.625
East Wind Snack Shop,2,4.5,11215.0,40.6603409,-73.9799505,110,0,6,217.5,0.052930925903398186,1100,0.02372143634385201,4.5,0.875
Gong Ho,2.5,4.0,10013.0,40.7185185,-73.995628,1,225,5,-153.8766666666667,0.015053112998826031,10,0.0,4.0,0.75
Yee Li Restaurant,2,3.0,10013.0,40.715503692627,-73.997695595026,148,225,0,139.6233333333333,0.04498805260414658,1480,0.031991294885745376,3.0,0.5
Chef Pho & Peking Roast Duck,2,2.5,10019.0,40.76314,-73.98512,93,49,22,39.75,0.034801673723344605,930,0.02002176278563656,2.5,0.375
New Jin Shing,1,4.0,11207.0,40.682072999999995,-73.909389,24,0,2,21.5,0.032940301839879185,240,0.00500544069640914,4.0,0.75
Hub Thai,2,5.0,10009.0,40.72587,-73.98385,15,49,0,-88.7725,0.02169328096210164,150,0.003046789989118607,5.0,1.0
Shanghai Heping Restaurant,2,3.5,10013.0,40.7174181193113,-73.997328132391,287,222,9,417.62333333333333,0.07334210102077048,2870,0.06224156692056583,3.5,0.625
Golden Wok,1,3.5,10031.0,40.827003000000005,-73.94672299999999,43,7,4,-27.72,0.02792020736841793,430,0.009140369967355821,3.5,0.625
Little Pepper,2,4.0,11356.0,40.78245,-73.84618,226,1,0,449.5,0.07659329724389007,2260,0.04896626768226333,4.0,0.75
Trinidad Golden Place Restaurant,1,4.0,11216.0,40.6718291030037,-73.950525317791,83,2,2,80.5,0.03895788765491807,830,0.017845484221980415,4.0,0.75
Japas 38,2,3.5,10016.0,40.750827789306605,-73.9815673828125,239,59,6,418.0775,0.07338842283248229,2390,0.05179542981501632,3.5,0.625
East Pacific Pan-Asian Bistro,2,3.5,10016.0,40.74633,-73.98031999999999,156,57,9,252.0775,0.05645758816644068,1560,0.03373231773667029,3.5,0.625
Chang Le Xin Fan Zhuang,2,3.0,10002.0,40.7156673073769,-73.99317339062691,10,226,5,-114.5,0.019069256571314978,100,0.001958650707290533,3.0,0.5
Halal Kitchen,1,3.5,11104.0,40.740509,-73.9224091,28,9,0,25.5,0.033348273759542836,280,0.0058759521218716,3.5,0.625
Jade Garden,1,4.0,10032.0,40.8418951405518,-73.93890264403741,46,4,7,-37.81,0.026891098201066367,460,0.009793253536452665,4.0,0.75
China Garden Cliffside Park,1,3.5,7010.0,40.8181915283203,-73.99317932128909,11,2,0,8.5,0.03161439310097231,110,0.002176278563656148,3.5,0.625
Asami Shanghai,2,4.0,10011.0,40.736990000000006,-73.99744,15,24,20,-114.87,0.01903151916874609,150,0.003046789989118607,4.0,0.75
Good Chinese Restaurant,1,3.5,11221.0,40.6951122106303,-73.9116479761463,83,2,0,80.5,0.03895788765491807,830,0.017845484221980415,3.5,0.625
Confucius Asian Bistro,2,2.5,7310.0,40.7283669,-74.0343094,224,0,0,445.5,0.07618532532422642,2240,0.0485310119695321,2.5,0.375
Great Wall No 1,1,3.0,11222.0,40.7318799,-73.95437,36,4,5,33.5,0.034164217598870145,360,0.007616974972796518,3.0,0.5
Puff Cha Ramen,2,4.0,10019.0,40.7647,-73.991215,442,36,0,737.75,0.10599277370465207,4420,0.09597388465723612,4.0,0.75
Xiao Chuan Dian,2,3.5,7650.0,40.8462581,-73.9995048,10,5,0,17.5,0.032532329920215534,100,0.001958650707290533,3.5,0.625
King Wah,1,3.5,11102.0,40.7719699594225,-73.92576519533759,36,4,0,33.5,0.034164217598870145,360,0.007616974972796518,3.5,0.625
BoCaphê,2,4.0,10012.0,40.7219922719125,-73.9975724296317,399,137,8,599.2669230769231,0.09186847202134282,3990,0.08661588683351469,4.0,0.75
Young Chow Garden,1,1.5,10025.0,40.791819244623206,-73.972065076232,12,17,6,-133.00333333333333,0.017182046466270865,120,0.002393906420021763,1.5,0.125
Global Cuisine,2.5,1.0,10282.0,40.7152896,-74.0148746,1,11,0,0.0,0.03074745277168705,10,0.0,1.0,0.0
Lucky Garden,1,4.0,11237.0,40.7003,-73.91221,9,3,3,6.5,0.03141040714114049,90,0.0017410228509249185,4.0,0.75
Tasty Fusion,2,4.0,7071.0,40.8150520324707,-74.1142501831055,63,0,0,123.5,0.04334358579130234,630,0.013492927094668117,4.0,0.75
88 Reach House,1,2.0,10002.0,40.71447,-73.99375,2,224,2,-132.5,0.01723338293282854,20,0.0002176278563656148,2.0,0.25
Young City Fish Balls 榕城鱼丸店,1,4.0,10002.0,40.715109999999996,-73.993804,4,225,1,-130.5,0.017437368892660367,40,0.0006528835690968443,4.0,0.75
New Fresco Tortillas,1,2.0,10007.0,40.71478270000001,-74.0064545,36,105,30,-34.0,0.027279691454546,360,0.007616974972796518,2.0,0.25
P.F. Chang's,2,3.0,7093.0,40.7802677928232,-74.0095958081818,325,4,0,647.5,0.0967879072672409,3250,0.0705114254624592,3.0,0.5
Hong Kong,1,3.0,11106.0,40.763020000000004,-73.92822,39,12,3,36.5,0.03447019653861789,390,0.008269858541893362,3.0,0.5
OBAO,2,3.0,10004.0,40.70332,-74.01065,166,17,16,267.76666666666665,0.05805777302717143,1660,0.035908596300326445,3.0,0.5
C And Y Chinese,1,4.0,11215.0,40.67046,-73.98505,33,4,2,30.5,0.03385823865912241,330,0.006964091403699674,4.0,0.75
Zeng Xing Fu Zhou,1,3.0,10002.0,40.714851,-73.993935,10,225,1,-124.5,0.018049326772155847,100,0.001958650707290533,3.0,0.5
Fried Dumpling,1,3.5,10013.0,40.7145984,-73.9993465,415,219,0,258.62333333333333,0.05712521721414027,4150,0.09009793253536452,3.5,0.625
New Sze's Garden,1,4.0,11385.0,40.7082630466795,-73.9197599887848,13,1,3,10.5,0.03181837906080414,130,0.0026115342763873774,4.0,0.75
Grill On Lee,2,4.5,11211.0,40.7044641162683,-73.9587070047855,10,2,0,17.5,0.032532329920215534,100,0.001958650707290533,4.5,0.875
New Apolo,2,3.5,11211.0,40.71078,-73.95076,104,8,0,205.5,0.05170701014440723,1040,0.022415669205658323,3.5,0.625
Sawadee,2,3.0,7302.0,40.72014,-74.04386,426,7,0,849.5,0.11739048921025538,4260,0.09249183895538629,3.0,0.5
Sanuria,1,3.5,10013.0,40.7147,-73.9980099,201,223,0,44.623333333333306,0.03529871951213482,2010,0.04352557127312296,3.5,0.625
Hong Kong Cafe,1,3.5,11238.0,40.687202,-73.956611,21,1,4,18.5,0.03263432290013145,210,0.004352557127312296,3.5,0.625
Chinese Max,2.5,2.5,10038.0,40.706359,-74.003814,3,19,0,-42.0,0.02646374761521869,30,0.0004352557127312296,2.5,0.375
Eden Wok,2,2.5,10016.0,40.7477,-73.98239000000001,94,57,9,128.0775,0.04381045865686743,940,0.020239390642002177,2.5,0.375
Tum & Yum,2,4.0,10025.0,40.7984,-73.96325999999999,263,25,1,380.99666666666667,0.06960643814305029,2630,0.057018498367791076,4.0,0.75
Yummy Yummy Chinese Restaurant,1,3.5,11378.0,40.7318726,-73.8999329,27,1,0,24.5,0.03324628077962693,270,0.0056583242655059846,3.5,0.625
Tse's Lay On,2.5,5.0,10002.0,40.7134256511927,-73.9971920102835,1,217,0,-132.0,0.017284379422786496,10,0.0,5.0,1.0
Ten Full Restaurant,1,3.0,11104.0,40.7400043308735,-73.9250949025154,57,10,0,54.5,0.03630607017710433,570,0.012187159956474429,3.0,0.5
Xiao Dong Bei Chinese Cuisine,2,4.5,11354.0,40.762432700000005,-73.8311868,30,3,1,57.5,0.03661204911685206,300,0.006311207834602829,4.5,0.875
Aaron's Chinese and Thai,2,1.5,10001.0,40.750378999999995,-73.998141,41,20,0,-34.31222222222222,0.027247846979705587,410,0.008705114254624592,1.5,0.125
Ozen,2,3.0,10025.0,40.7948819801249,-73.9700052707462,151,22,4,156.99666666666667,0.046760010641885716,1510,0.03264417845484222,3.0,0.5
Empire Express,1,3.0,11101.0,40.7443362968621,-73.9313001176036,16,2,6,13.5,0.03212435800055188,160,0.003264417845484222,3.0,0.5
Chang Wang Restaurant,1,3.5,10002.0,40.715990000000005,-73.99175,25,223,6,-109.5,0.019579221470894546,250,0.005223068552774755,3.5,0.625
Lucky Chinese Restaurant,1,4.0,11377.0,40.7367175,-73.89609490000001,16,1,0,13.5,0.03212435800055188,160,0.003264417845484222,4.0,0.75
Kay's Spring Garden,1,3.5,7307.0,40.750907,-74.046302,20,3,0,17.5,0.032532329920215534,200,0.004134929270946681,3.5,0.625
Five Loaves and Two Fish Bakery,3,3.5,10002.0,40.71501,-73.99288,2,224,3,-128.5,0.017641354852492193,20,0.0002176278563656148,3.5,0.625
Laut,2,3.5,10003.0,40.737629999999996,-73.99105,916,41,7,1645.4971428571428,0.1985766098148083,9160,0.19912948857453755,3.5,0.625
Wen Gee House,1,4.0,11231.0,40.678898,-74.010712,10,0,0,7.5,0.0315124001210564,100,0.001958650707290533,4.0,0.75
Chinese Food Cart,1,4.0,11373.0,40.738644053757206,-73.87732607171608,89,11,5,86.5,0.03956984553441355,890,0.019151251360174103,4.0,0.75
Empire Szechuan Garden,1,3.0,11104.0,40.74422070000001,-73.9186554,22,10,6,19.5,0.032736315880047356,220,0.0045701849836779105,3.0,0.5
Asian Wok,1,2.5,10038.0,40.709792012435,-74.00184631347659,27,106,0,-22.5,0.028452610723579002,270,0.0056583242655059846,2.5,0.375
Istana Sushi & Wok,2,3.0,7030.0,40.74845,-74.0278699,45,4,0,87.5,0.03967183851432946,450,0.009575625680087052,3.0,0.5
Fortune Cookie Chinese Kitchen,1,3.5,11222.0,40.723380999999996,-73.9506989,32,5,6,29.5,0.033756245679206494,320,0.006746463547334059,3.5,0.625
Hua Du Dumpling,1,3.0,10002.0,40.714809,-73.993072,10,223,3,-124.5,0.018049326772155847,100,0.001958650707290533,3.0,0.5
Hong Kong Stir Fry,1,4.0,7022.0,40.822143,-73.998558,10,1,0,7.5,0.0315124001210564,100,0.001958650707290533,4.0,0.75
Rabu House,2,3.5,10016.0,40.742414114696004,-73.9776433058961,50,40,0,40.07749999999999,0.034835076424267065,500,0.010663764961915125,3.5,0.625
China Spice,2,3.5,7306.0,40.7350744307041,-74.0670984238386,16,0,0,29.5,0.033756245679206494,160,0.003264417845484222,3.5,0.625
RJR Yummy Kitchen,1,4.0,11369.0,40.7601665,-73.8783152,23,3,0,20.5,0.03283830885996327,230,0.004787812840043526,4.0,0.75
Marco Polo Noodle Shop,1,3.0,10013.0,40.717012200000006,-73.9998158,12,218,11,-144.3766666666667,0.016022046308027206,120,0.002393906420021763,3.0,0.5
Wah Yeung's Kitchen,1,3.0,11104.0,40.745041,-73.9207394,20,10,6,17.5,0.032532329920215534,200,0.004134929270946681,3.0,0.5
Sao Mai,2,3.5,10003.0,40.730362,-73.98362,418,51,4,649.4971428571428,0.09699160181855868,4180,0.09075081610446137,3.5,0.625
Peking Roast Duck,2,3.0,10016.0,40.7425799,-73.97771999999999,8,41,0,-43.92250000000001,0.026267666111330346,80,0.0015233949945593036,3.0,0.5
Red Square Café,2.5,3.5,10013.0,40.7174690812826,-74.0003221482038,3,217,15,-148.8766666666667,0.015563077898405598,30,0.0004352557127312296,3.5,0.625
Chelsea Thai Wholesale,2,3.0,10011.0,40.74263598695529,-74.00618035952449,213,12,0,281.13,0.05942073921544775,2130,0.04613710554951034,3.0,0.5
The Old Spot,2,3.5,7302.0,40.72108,-74.04675999999999,43,5,0,83.5,0.03926386659466581,430,0.009140369967355821,3.5,0.625
Hot Pot Best,2,3.0,7302.0,40.7168312,-74.03859709999999,68,5,0,133.5,0.04436351559046147,680,0.014581066376496192,3.0,0.5
New Wonjo Restaurant,2,3.5,10001.0,40.74788,-73.98665,1006,48,12,1895.6877777777777,0.2240942982174182,10060,0.21871599564744287,3.5,0.625
New China Tung,1,4.0,11217.0,40.678641999999996,-73.97927,30,4,0,27.5,0.033552259719374665,300,0.006311207834602829,4.0,0.75
New Hong Wong Seafood Restaurant,2,3.5,10013.0,40.717796,-73.995498,8,227,4,-140.3766666666667,0.01643001822769086,80,0.0015233949945593036,3.5,0.625
Grand Eastern,2.5,3.0,10029.0,40.786716,-73.949974,9,26,4,-30.774285714285718,0.02760869166690333,90,0.0017410228509249185,3.0,0.5
Authentic Szechuan,2,3.5,11215.0,40.67117531861621,-73.9848930557056,51,5,1,99.5,0.04089575427332042,510,0.01088139281828074,3.5,0.625
East Met West,1,3.0,11211.0,40.714459999999995,-73.94391999999999,45,5,4,42.5,0.03508215441811337,450,0.009575625680087052,3.0,0.5
Golden House,1,2.5,11103.0,40.76497,-73.91789,75,10,0,72.5,0.038141943815590766,750,0.016104461371055496,2.5,0.375
Udon West,2,4.0,10017.0,40.7534980773926,-73.9736022949219,732,47,4,1388.85,0.1724004029279032,7320,0.1590859630032644,4.0,0.75
Dumpling Town,1,4.0,11373.0,40.7373229,-73.87712490000001,11,9,5,8.5,0.03161439310097231,110,0.002176278563656148,4.0,0.75
Kelley and Ping,2,3.0,10012.0,40.7256,-73.99916,209,39,9,219.2669230769231,0.05311113965329577,2090,0.045266594124047876,3.0,0.5
Food Shing,1,3.5,10038.0,40.713611,-73.997528,40,217,0,-9.5,0.029778519462485876,400,0.008487486398258977,3.5,0.625
Kuai Le Hand Pull Noodles Restaurant,1,3.5,10002.0,40.715206,-73.994148,17,225,0,-117.5,0.018763277631567238,170,0.003482045701849837,3.5,0.625
Jaiya,2,3.5,10016.0,40.742179,-73.980915,665,47,6,1270.0775,0.16028644172084042,6650,0.14450489662676821,3.5,0.625
Hua Rong Chinese Restaurant,1,3.5,11373.0,40.740840000000006,-73.87921,20,11,3,17.5,0.032532329920215534,200,0.004134929270946681,3.5,0.625
Ai Zhen Foo Chow Restaurant,2.5,3.5,10002.0,40.713863,-73.994873,2,222,0,-129.5,0.01753936187257628,20,0.0002176278563656148,3.5,0.625
Number One Chinese Restaurant,1,3.5,7093.0,40.78975,-74.00513000000001,9,4,0,6.5,0.03141040714114049,90,0.0017410228509249185,3.5,0.625
Banh Mi Saigon,1,4.0,10013.0,40.719359999999995,-73.996673,1258,218,9,1101.6233333333332,0.14310529928325516,12580,0.2735582154515778,4.0,0.75
Zengo,3,3.5,10017.0,40.749757387679,-73.975456614573,743,45,9,2153.85,0.25042503256357684,7430,0.16147986942328618,3.5,0.625
Jing Hui,1,3.5,10039.0,40.824615478515604,-73.9396286010742,13,4,1,-39.705,0.026697821504125713,130,0.0026115342763873774,3.5,0.625
Spice,2,3.5,10003.0,40.734539,-73.99185940000001,1358,42,12,2529.497142857143,0.28873840406047563,13580,0.2953210010881393,3.5,0.625
Peking Hunan Park,2.5,1.0,10017.0,40.751342,-73.97891899999999,1,58,16,-72.65,0.02333766278079595,10,0.0,1.0,0.0
Number One Chinese Restaraunt,1,4.0,7086.0,40.7673454284668,-74.02903747558591,7,3,0,4.5,0.03120642118130866,70,0.0013057671381936887,4.0,0.75
Pho Shop,2,4.0,10128.0,40.77854288396,-73.94779376685621,122,20,2,171.5,0.04823924882726618,1220,0.026332970620239392,4.0,0.75
Pam Real Thai Food,2,3.5,10019.0,40.762978000000004,-73.98993,572,39,7,997.75,0.13251094848278952,5720,0.12426550598476604,3.5,0.625
King's Kitchen,2.5,5.0,11221.0,40.69129,-73.93684,4,2,0,7.5,0.0315124001210564,40,0.0006528835690968443,5.0,1.0
Zen 6,2,4.0,10003.0,40.7266999721355,-73.98729804665359,480,50,0,773.4971428571428,0.10963873132813191,4800,0.10424374319912949,4.0,0.75
New China,1,4.0,11206.0,40.69701,-73.9361191,8,2,2,5.5,0.031308414161224575,80,0.0015233949945593036,4.0,0.75
Splendid China,1,4.0,10032.0,40.835598,-73.940437,13,2,3,-70.81,0.02352532986384123,130,0.0026115342763873774,4.0,0.75
Hong Kong Chinese Restaurant,1,4.0,11385.0,40.71099,-73.9049,16,3,0,13.5,0.03212435800055188,160,0.003264417845484222,4.0,0.75
East Village Thai,2,4.0,10003.0,40.7282104492188,-73.9892120361328,179,51,2,171.49714285714282,0.04823895741875213,1790,0.03873775843307944,4.0,0.75
A San FuZhou Restaurant,2.5,2.0,10002.0,40.714563614940296,-73.993893008504,1,225,1,-132.0,0.017284379422786496,10,0.0,2.0,0.25
Uncle Boons,3,4.0,10012.0,40.721132862223705,-73.9943286309159,551,170,7,1454.2669230769231,0.1790724698494487,5510,0.11969532100108814,4.0,0.75
J's Wong,1,3.5,11238.0,40.67402,-73.95661,53,2,2,50.5,0.03589809825744067,530,0.011316648531011969,3.5,0.625
Canton Palace II,2,3.0,7657.0,40.8447303369746,-74.0083200176165,149,3,0,295.5,0.06088637833683942,1490,0.03220892274211099,3.0,0.5
New Malaysia,2,3.5,10013.0,40.7158109,-73.99649240000001,568,226,0,979.6233333333333,0.13066215573351372,5680,0.1233949945593036,3.5,0.625
Tasty Dumpling,1,3.5,10013.0,40.7149408310765,-73.9995409548283,394,219,1,237.6233333333333,0.054983364635906085,3940,0.08552774755168661,3.5,0.625
Empire Express,1,3.5,11215.0,40.669090000000004,-73.98574,30,4,3,27.5,0.033552259719374665,300,0.006311207834602829,3.5,0.625
Sing Hing Chinese Restaurant,1,3.5,11211.0,40.710937,-73.948715,18,8,0,15.5,0.032328343960383706,180,0.0036996735582154514,3.5,0.625
New Szechuan House,1,2.5,11377.0,40.7459596,-73.9140785,42,6,4,39.5,0.034776175478365624,420,0.008922742110990207,2.5,0.375
Lantern Thai,2,3.5,10003.0,40.7350845336914,-73.9833526611328,330,48,0,473.4971428571428,0.07904083735335793,3300,0.07159956474428728,3.5,0.625
Yan Asian Restaurant,2,4.0,7070.0,40.82739,-74.10491,93,0,0,183.5,0.04946316458625714,930,0.02002176278563656,4.0,0.75
Asian Express,2,2.0,10010.0,40.737991,-73.98188,13,43,0,-43.587500000000006,0.026301833759602183,130,0.0026115342763873774,2.0,0.25
Jing Fu House,1,4.5,11372.0,40.74928,-73.87009990000001,7,2,5,4.5,0.03120642118130866,70,0.0013057671381936887,4.5,0.875
First Wok,1,3.5,7047.0,40.772709899999995,-74.04002,26,0,0,23.5,0.033144287799711014,260,0.00544069640914037,3.5,0.625
Sun Hing Chinese Restaurant,1,4.0,11372.0,40.756034851074205,-73.87823486328121,7,3,0,4.5,0.03120642118130866,70,0.0013057671381936887,4.0,0.75
Fuzhou Anping Fish Ball,2.5,2.5,10002.0,40.7126905,-73.9967719,4,212,0,-124.5,0.018049326772155847,40,0.0006528835690968443,2.5,0.375
Jade Terrace,2.5,1.5,10036.0,40.7601222,-73.98716590000001,2,50,24,-62.32555555555557,0.02439068363566113,20,0.0002176278563656148,1.5,0.125
Sweet Yummy House,2,3.5,11373.0,40.74095,-73.87938,55,11,3,107.5,0.04171169811264773,550,0.0117519042437432,3.5,0.625
Chung Chun Kitchen,1,4.0,11205.0,40.69314,-73.973,12,2,0,9.5,0.031716386080888226,120,0.002393906420021763,4.0,0.75
Gan Asia,2,2.5,10025.0,40.792339299999995,-73.971405,39,17,6,-67.00333333333333,0.023913583140721142,390,0.008269858541893362,2.5,0.375
Taste of China,1,3.0,11103.0,40.757145122393204,-73.91480192973229,23,4,4,20.5,0.03283830885996327,230,0.004787812840043526,3.0,0.5
Ming Wok,1,3.5,11372.0,40.7555390072011,-73.883957862854,14,6,0,11.5,0.031920372040720055,140,0.0028291621327529923,3.5,0.625
Future Restaurant,1,3.0,7302.0,40.72214,-74.04689990000001,82,4,0,79.5,0.03885589467500215,820,0.0176278563656148,3.0,0.5
Imperial Palace,2,4.0,11354.0,40.761866999999995,-73.830619,322,3,10,641.5,0.09617594938774542,3220,0.06985854189336235,4.0,0.75
Hwa Yuan,2.5,3.0,10002.0,40.7137,-73.99598,6,221,0,-119.5,0.018559291671735412,60,0.001088139281828074,3.0,0.5
Chan's Garden,1,3.5,11205.0,40.694719899999996,-73.95635,23,2,0,20.5,0.03283830885996327,230,0.004787812840043526,3.5,0.625
Thái Son,1,3.5,10013.0,40.71683,-73.99963000000001,705,218,9,548.6233333333333,0.08670318138975512,7050,0.15321001088139283,3.5,0.625
Potjanee Thai Restaurant,2,3.5,10014.0,40.73005,-74.003417,268,25,11,229.53363636363633,0.054158272335349956,2680,0.05810663764961915,3.5,0.625
Saigon Vietnamese Sandwich Deli,1,4.0,10013.0,40.71995820000001,-73.9958631,540,217,9,383.62333333333333,0.06987433970362943,5400,0.11730141458106638,4.0,0.75
